source,dataset,origin_country,destination_country,year,period,measure_type,value,total_migrants,male_migrants,female_migrants,analysis_question
oecd,oecd_migration_database,Cameroon,Slovak Republic,2018,pre_covid,stock_birth,15.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovak Republic,2019,pre_covid,stock_birth,16.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovak Republic,2020,covid,stock_birth,17.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovak Republic,2021,covid,stock_birth,18.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovak Republic,2022,post_covid,stock_birth,10.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2015,pre_covid,stock_nationality,805.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2016,pre_covid,stock_nationality,853.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2017,pre_covid,stock_nationality,918.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2018,pre_covid,stock_nationality,954.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2019,pre_covid,stock_nationality,959.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2020,covid,stock_nationality,986.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2021,covid,stock_nationality,1062.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2022,post_covid,stock_nationality,1167.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Czechia,2022,post_covid,stock_nationality,169.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2015,pre_covid,stock_birth,10000.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2015,pre_covid,stock_nationality,684.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2016,pre_covid,stock_nationality,741.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2017,pre_covid,stock_nationality,749.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2018,pre_covid,stock_nationality,767.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2019,pre_covid,stock_nationality,794.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2020,covid,stock_nationality,819.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2021,covid,stock_nationality,836.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Denmark,2022,post_covid,stock_nationality,854.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2015,pre_covid,stock_nationality,12.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2016,pre_covid,stock_nationality,13.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2017,pre_covid,stock_nationality,12.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2018,pre_covid,stock_nationality,18.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2019,pre_covid,stock_nationality,18.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2020,covid,stock_nationality,19.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2021,covid,stock_nationality,18.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Slovenia,2022,post_covid,stock_nationality,16.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2015,pre_covid,stock_nationality,6.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2016,pre_covid,stock_nationality,6.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2017,pre_covid,stock_nationality,7.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2018,pre_covid,stock_nationality,5.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2019,pre_covid,stock_nationality,4.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2020,covid,stock_nationality,10.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2021,covid,stock_nationality,11.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2022,post_covid,stock_nationality,11.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Canada,2016,pre_covid,stock_nationality,12125.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Canada,2021,covid,stock_nationality,17375.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2015,pre_covid,stock_nationality,12414.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2016,pre_covid,stock_nationality,12738.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2017,pre_covid,stock_nationality,13308.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2018,pre_covid,stock_nationality,14529.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2019,pre_covid,stock_nationality,15170.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2020,covid,stock_nationality,15329.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2021,covid,stock_nationality,15581.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Italy,2022,post_covid,stock_nationality,15013.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2015,pre_covid,stock_birth,16056.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2016,pre_covid,stock_birth,17080.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2017,pre_covid,stock_birth,18182.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2018,pre_covid,stock_birth,19438.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2019,pre_covid,stock_birth,20783.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2020,covid,stock_birth,22352.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2021,covid,stock_birth,23521.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2022,post_covid,stock_birth,25786.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Ireland,2016,pre_covid,stock_birth,959.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2015,pre_covid,stock_nationality,230.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2016,pre_covid,stock_nationality,239.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2017,pre_covid,stock_nationality,295.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2018,pre_covid,stock_nationality,286.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2019,pre_covid,stock_nationality,267.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2020,covid,stock_nationality,250.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2021,covid,stock_nationality,205.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Hungary,2022,post_covid,stock_nationality,173.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2015,pre_covid,stock_birth,789.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2016,pre_covid,stock_birth,853.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2017,pre_covid,stock_birth,952.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2018,pre_covid,stock_birth,1024.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2019,pre_covid,stock_birth,1070.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2020,covid,stock_birth,1124.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2021,covid,stock_birth,1196.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Finland,2022,post_covid,stock_birth,1297.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2015,pre_covid,stock_birth,1379.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2016,pre_covid,stock_birth,1360.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2017,pre_covid,stock_birth,1412.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2018,pre_covid,stock_birth,1509.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2019,pre_covid,stock_birth,1662.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2020,covid,stock_birth,1895.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2021,covid,stock_birth,2051.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2022,post_covid,stock_birth,2211.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2015,pre_covid,stock_nationality,112.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2016,pre_covid,stock_nationality,112.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2017,pre_covid,stock_nationality,119.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2018,pre_covid,stock_nationality,135.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2019,pre_covid,stock_nationality,125.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Mexico,2020,covid,stock_nationality,133.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2017,pre_covid,stock_birth,899.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2018,pre_covid,stock_birth,1031.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2019,pre_covid,stock_birth,1204.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2020,covid,stock_birth,1273.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2021,covid,stock_birth,1417.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2022,post_covid,stock_birth,1603.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2015,pre_covid,stock_birth,51172.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2016,pre_covid,stock_birth,49430.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2017,pre_covid,stock_birth,56799.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2018,pre_covid,stock_birth,78008.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2019,pre_covid,stock_birth,72634.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2020,covid,stock_birth,72090.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,United States,2021,covid,stock_birth,94138.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2015,pre_covid,stock_birth,7193.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2016,pre_covid,stock_birth,7421.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2017,pre_covid,stock_birth,7634.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2018,pre_covid,stock_birth,7841.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2019,pre_covid,stock_birth,8008.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2020,covid,stock_birth,8171.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2021,covid,stock_birth,8451.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Switzerland,2022,post_covid,stock_birth,8692.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2015,pre_covid,stock_birth,686.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2016,pre_covid,stock_birth,717.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2017,pre_covid,stock_birth,738.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2018,pre_covid,stock_birth,774.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2019,pre_covid,stock_birth,805.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2020,covid,stock_birth,835.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2021,covid,stock_birth,817.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2022,post_covid,stock_birth,836.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Chile,2017,pre_covid,stock_birth,0.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2015,pre_covid,stock_nationality,18301.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2016,pre_covid,stock_nationality,19800.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2017,pre_covid,stock_nationality,21610.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2018,pre_covid,stock_nationality,22320.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2019,pre_covid,stock_nationality,24220.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2020,covid,stock_nationality,26255.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2021,covid,stock_nationality,26635.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Germany,2022,post_covid,stock_nationality,27545.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2015,pre_covid,stock_nationality,54007.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2016,pre_covid,stock_nationality,55347.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2017,pre_covid,stock_nationality,56800.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2018,pre_covid,stock_nationality,58848.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2019,pre_covid,stock_nationality,59388.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2020,covid,stock_nationality,65631.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2021,covid,stock_nationality,66440.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Ireland,2016,pre_covid,stock_nationality,412.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Ireland,2022,post_covid,stock_nationality,344.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2015,pre_covid,stock_birth,664.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2016,pre_covid,stock_birth,734.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2017,pre_covid,stock_birth,772.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2018,pre_covid,stock_birth,799.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2019,pre_covid,stock_birth,792.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2020,covid,stock_birth,792.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2021,covid,stock_birth,818.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Austria,2022,post_covid,stock_birth,825.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2015,pre_covid,stock_birth,7.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2016,pre_covid,stock_birth,7.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2017,pre_covid,stock_birth,9.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2018,pre_covid,stock_birth,7.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2019,pre_covid,stock_birth,6.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2020,covid,stock_birth,12.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2021,covid,stock_birth,13.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Iceland,2022,post_covid,stock_birth,16.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Chile,2017,pre_covid,stock_nationality,0.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2015,pre_covid,stock_nationality,305.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2016,pre_covid,stock_nationality,324.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2017,pre_covid,stock_nationality,306.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2018,pre_covid,stock_nationality,307.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2019,pre_covid,stock_nationality,325.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2020,covid,stock_nationality,341.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2021,covid,stock_nationality,315.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Norway,2022,post_covid,stock_nationality,313.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2015,pre_covid,stock_birth,95762.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2016,pre_covid,stock_birth,98636.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2017,pre_covid,stock_birth,101485.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2018,pre_covid,stock_birth,104360.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2019,pre_covid,stock_birth,106123.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2020,covid,stock_birth,113518.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,France,2021,covid,stock_birth,115431.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2015,pre_covid,stock_nationality,7.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2016,pre_covid,stock_nationality,0.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2017,pre_covid,stock_nationality,1.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2018,pre_covid,stock_nationality,10.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2019,pre_covid,stock_nationality,30.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2020,covid,stock_nationality,87.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2021,covid,stock_nationality,128.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Lithuania,2022,post_covid,stock_nationality,198.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2015,pre_covid,stock_birth,16.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2016,pre_covid,stock_birth,28.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2017,pre_covid,stock_birth,39.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2018,pre_covid,stock_birth,62.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2019,pre_covid,stock_birth,81.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Estonia,2020,covid,stock_birth,103.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2015,pre_covid,stock_birth,5275.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2016,pre_covid,stock_birth,5352.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2017,pre_covid,stock_birth,5484.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2018,pre_covid,stock_birth,5656.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2019,pre_covid,stock_birth,5833.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Spain,2020,covid,stock_birth,6064.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,New Zealand,2018,pre_covid,stock_birth,54.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2015,pre_covid,stock_nationality,417.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2016,pre_covid,stock_nationality,468.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2017,pre_covid,stock_nationality,480.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2018,pre_covid,stock_nationality,551.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2019,pre_covid,stock_nationality,641.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2020,covid,stock_nationality,659.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2021,covid,stock_nationality,737.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Luxembourg,2022,post_covid,stock_nationality,871.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2015,pre_covid,stock_nationality,1045.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2016,pre_covid,stock_nationality,971.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2017,pre_covid,stock_nationality,961.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2018,pre_covid,stock_nationality,942.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2019,pre_covid,stock_nationality,998.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2020,covid,stock_nationality,1205.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2021,covid,stock_nationality,1300.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Sweden,2022,post_covid,stock_nationality,1395.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2015,pre_covid,stock_nationality,132.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2016,pre_covid,stock_nationality,127.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2017,pre_covid,stock_nationality,169.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2018,pre_covid,stock_nationality,148.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2019,pre_covid,stock_nationality,172.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2020,covid,stock_nationality,183.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2021,covid,stock_nationality,221.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Portugal,2022,post_covid,stock_nationality,249.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2015,pre_covid,stock_nationality,364.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2016,pre_covid,stock_nationality,542.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2017,pre_covid,stock_nationality,726.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2018,pre_covid,stock_nationality,773.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2019,pre_covid,stock_nationality,862.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2020,covid,stock_nationality,1188.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2021,covid,stock_nationality,2100.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Türkiye,2022,post_covid,stock_nationality,1990.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2015,pre_covid,stock_nationality,11238.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2016,pre_covid,stock_nationality,11707.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2017,pre_covid,stock_nationality,12204.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2018,pre_covid,stock_nationality,12828.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2019,pre_covid,stock_nationality,13439.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2020,covid,stock_nationality,14229.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2021,covid,stock_nationality,14719.0,,,,Q1_destinations
oecd,oecd_migration_database,Cameroon,Belgium,2022,post_covid,stock_nationality,16152.0,,,,Q1_destinations
